cpu_percent,cpu_frequency_mhz,memory_percent,memory_available_mb,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,label
5.8,2400.0,75.7,3893.78,93.2,0.0,2.33,0.0,0.0,312,0
8.2,1520.0,75.6,3908.64,93.2,0.0,2.55,0.0,0.0,312,0
6.4,2400.0,75.6,3900.05,93.2,0.0,1.33,0.0,0.0,312,0
7.8,1520.0,75.6,3904.98,93.2,0.02,2.41,0.0,0.0,311,0
12.7,1520.0,75.5,3913.02,93.2,0.0,1.63,0.0,0.0,311,0
7.1,2400.0,75.7,3893.12,93.2,0.04,2.13,0.0,0.0,311,0
5.2,2400.0,75.7,3894.04,93.2,0.0,1.75,0.0,0.0,311,0
6.0,1520.0,75.6,3898.3,93.2,0.0,1.37,0.0,0.0,311,0
5.2,1520.0,75.6,3900.93,93.2,0.0,2.2,0.0,0.0,311,0
6.7,1520.0,75.5,3923.74,93.2,0.0,1.85,0.0,0.0,310,0
9.3,2400.0,75.3,3947.35,93.2,0.0,2.41,0.0,0.0,310,0
6.5,2400.0,75.4,3933.45,93.2,0.02,2.06,0.0,0.0,310,0
7.8,1520.0,75.5,3920.16,93.2,0.0,2.15,0.0,0.0,312,0
8.7,1520.0,75.6,3906.77,93.2,0.01,1.89,0.0,0.0,310,0
8.8,2400.0,75.4,3928.91,93.2,0.01,1.94,0.0,0.0,309,0
13.3,1520.0,75.4,3933.44,93.2,0.0,1.95,0.0,0.0,309,0
6.9,2400.0,75.4,3938.81,93.2,0.04,2.17,0.0,0.0,309,0
6.5,2400.0,75.4,3932.38,93.2,0.0,2.16,0.0,0.0,309,0
6.7,2400.0,75.3,3945.82,93.2,0.0,2.17,0.0,0.0,309,0
6.5,1520.0,75.4,3932.48,93.2,0.0,2.4,0.0,0.0,309,0
8.4,2400.0,75.4,3937.04,93.2,0.0,1.87,0.0,0.0,308,0
5.2,2400.0,75.4,3935.38,93.2,0.0,2.06,0.0,0.0,308,0
6.8,2400.0,75.4,3934.55,93.2,0.0,1.4,0.0,0.0,308,0
11.7,2400.0,75.8,3878.52,93.2,0.01,1.76,0.0,0.0,308,0
7.5,2400.0,75.6,3903.52,93.2,0.0,2.1,0.0,0.0,308,0
11.5,2400.0,75.7,3894.9,93.2,0.03,1.3,0.0,0.0,308,0
16.1,2400.0,75.5,3913.61,93.2,0.07,2.83,0.0,0.0,308,0
17.6,2400.0,76.0,3841.13,93.2,0.84,2.19,0.0,0.0,313,0
20.1,2400.0,76.3,3785.0,93.2,8.86,8.94,0.0,0.02,316,0
14.4,2400.0,76.4,3770.62,93.2,0.12,2.06,0.0,0.01,317,0
12.7,2400.0,76.5,3757.02,93.2,0.03,1.31,0.0,0.01,317,0
10.7,2400.0,76.6,3747.5,93.2,0.04,1.99,0.0,0.01,317,0
9.5,2400.0,76.5,3752.74,93.2,0.03,1.89,0.0,0.01,317,0
8.5,2400.0,76.5,3757.0,93.2,0.05,1.92,0.0,0.01,319,0
10.2,2400.0,76.4,3776.34,93.2,0.21,1.5,0.01,0.04,317,0
8.9,2400.0,76.3,3790.33,93.2,0.0,1.73,0.01,0.02,317,0
10.8,2400.0,76.4,3783.82,93.2,0.0,2.0,0.0,0.01,317,0
9.9,1520.0,76.4,3773.54,93.2,0.01,2.03,0.0,0.01,317,0
11.7,2400.0,76.7,3724.73,93.2,0.27,1.78,0.0,0.01,317,0
8.8,2400.0,76.8,3711.49,93.2,1.28,1.59,0.0,0.02,317,0
7.0,2400.0,76.8,3714.97,93.2,0.0,1.81,0.0,0.02,317,0
8.9,2400.0,76.4,3775.07,93.2,0.0,1.24,0.0,0.02,317,0
9.4,1520.0,76.3,3790.09,93.2,0.0,1.96,0.0,0.01,317,0
10.1,2400.0,76.4,3778.74,93.2,0.02,1.43,0.0,0.01,317,0
7.5,2400.0,76.5,3765.0,93.2,0.01,1.97,0.0,0.01,316,0
12.3,2400.0,76.4,3769.62,93.2,0.01,1.35,0.0,0.02,316,0
10.5,1520.0,76.5,3767.38,93.2,0.05,2.82,0.0,0.01,316,0
16.1,2400.0,76.5,3762.96,93.2,0.0,1.22,0.0,0.01,316,0
14.4,2400.0,76.4,3773.76,93.2,0.0,1.86,0.0,0.03,315,0
7.5,2400.0,76.4,3781.14,93.2,0.01,1.6,0.0,0.01,315,0
9.4,2400.0,76.2,3805.08,93.2,0.0,1.53,0.0,0.01,315,0
9.2,2400.0,76.3,3785.35,93.2,0.03,2.32,0.0,0.01,315,0
9.2,1520.0,76.5,3765.85,93.2,0.01,1.4,0.0,0.01,315,0
10.2,1520.0,76.5,3766.81,93.2,0.0,1.07,0.0,0.01,318,0
8.9,1520.0,76.2,3802.45,93.2,0.01,2.01,0.0,0.01,315,0
12.0,2400.0,76.2,3815.05,93.2,0.0,1.91,0.0,0.01,315,0
10.7,2400.0,75.5,3914.44,93.2,0.2,1.82,0.0,0.01,314,0
9.0,2400.0,75.6,3909.09,93.2,0.63,1.93,0.0,0.01,314,0
7.8,2400.0,75.0,4004.57,93.2,0.03,7.24,0.0,0.02,312,0
7.3,2400.0,74.9,4011.05,93.2,0.09,1.56,0.0,0.01,312,0
9.0,2400.0,74.8,4038.15,93.2,0.29,1.18,0.0,0.01,312,0
10.4,2400.0,75.2,3971.04,93.2,0.03,2.04,0.0,0.02,312,0
9.9,2400.0,75.2,3961.05,93.2,0.02,1.28,0.0,0.01,312,0
10.7,1520.0,75.2,3969.05,93.2,0.0,1.69,0.0,0.01,312,0
10.1,2400.0,75.3,3959.06,93.2,0.01,1.76,0.0,0.01,312,0
13.0,2400.0,74.8,4029.08,93.2,0.0,2.12,0.0,0.01,312,0
6.1,2400.0,74.8,4028.86,93.2,0.0,1.53,0.0,0.01,312,0
6.5,2400.0,74.8,4026.1,93.2,0.0,1.97,0.0,0.01,312,0
11.3,2400.0,75.2,3971.25,93.2,0.02,1.42,0.0,0.01,312,0
8.8,2400.0,75.1,3988.99,93.2,0.0,1.56,0.0,0.01,312,0
7.1,1520.0,75.1,3989.28,93.2,0.02,1.39,0.0,0.01,312,0
7.3,2400.0,74.7,4046.08,93.2,0.03,1.87,0.0,0.01,311,0
6.3,2400.0,74.6,4065.84,93.2,0.0,2.08,0.0,0.01,311,0
7.5,2400.0,74.6,4071.68,93.2,0.0,1.31,0.0,0.02,311,0
6.8,2400.0,74.5,4076.1,93.2,0.0,1.72,0.0,0.01,311,0
14.3,2400.0,74.5,4081.21,93.2,0.0,1.44,0.0,0.01,311,0
6.4,2400.0,74.5,4088.38,93.2,0.0,1.9,0.0,0.01,311,0
7.5,2400.0,74.5,4085.77,93.2,0.15,2.51,0.0,0.01,311,0
7.3,2400.0,74.3,4110.84,93.2,0.02,1.62,0.0,0.01,310,0
7.2,2400.0,74.4,4102.05,93.2,1.33,1.36,0.0,0.01,311,0
7.0,1520.0,74.4,4099.4,93.2,0.0,2.07,0.0,0.02,311,0
6.7,1520.0,74.3,4115.48,93.2,0.02,2.07,0.0,0.01,311,0
6.6,2400.0,74.3,4111.24,93.2,0.01,1.38,0.0,0.01,311,0
7.9,1520.0,74.3,4113.84,93.2,0.02,1.15,0.0,0.01,311,0
5.3,1520.0,74.3,4117.42,93.2,0.01,1.6,0.0,0.01,311,0
9.0,2400.0,74.2,4125.09,93.2,0.0,1.73,0.0,0.01,311,0
9.8,1520.0,74.3,4113.49,93.2,0.01,1.42,0.0,0.02,311,0
5.7,2400.0,74.3,4114.95,93.2,0.01,2.26,0.0,0.01,311,0
8.2,2400.0,74.3,4118.25,93.2,2.16,2.42,0.0,0.01,310,0
7.1,2400.0,74.3,4110.13,93.2,0.14,1.59,0.0,0.01,310,0
17.7,1520.0,75.9,3863.46,93.2,0.92,2.16,0.05,0.07,312,0
14.7,2400.0,75.5,3922.05,93.2,0.35,2.16,0.01,0.02,312,0
8.2,2400.0,75.8,3873.04,93.2,1.08,1.98,0.01,0.02,312,0
7.3,2400.0,75.5,3920.63,93.2,2.52,2.23,0.07,0.02,312,0
7.3,2400.0,75.5,3916.55,93.2,0.04,1.67,0.01,0.02,312,0
6.1,1520.0,75.3,3959.08,93.2,0.01,2.27,0.0,0.01,312,0
12.2,1520.0,75.2,3968.6,93.2,0.0,1.94,0.0,0.01,312,0
6.3,2400.0,75.2,3976.46,93.2,0.0,1.61,0.0,0.01,312,0
6.9,2400.0,75.3,3953.41,93.2,0.01,2.14,0.01,0.02,312,0
6.8,2400.0,75.4,3943.66,93.2,0.02,1.42,0.01,0.04,312,0
6.7,2400.0,75.2,3960.97,93.2,0.0,2.28,0.0,0.01,311,0
6.4,2400.0,75.1,3986.15,93.2,0.01,1.58,0.0,0.01,310,0
6.4,2400.0,75.1,3989.86,93.2,0.13,2.17,0.0,0.01,310,0
5.7,2400.0,75.0,3992.85,93.2,0.0,1.72,0.0,0.01,310,0
5.6,2400.0,75.0,3999.16,93.2,0.03,2.15,0.0,0.03,310,0
7.0,1520.0,75.0,3997.99,93.2,0.0,1.52,0.01,0.03,310,0
6.3,2400.0,75.0,4005.95,93.2,0.0,1.79,0.01,0.03,310,0
12.1,2400.0,75.0,4006.69,93.2,0.01,2.44,0.0,0.02,310,0
10.3,2400.0,75.0,3998.57,93.2,0.01,1.6,0.01,0.02,310,0
6.0,2400.0,75.0,3992.96,93.2,0.01,0.68,0.0,0.01,310,0
5.7,2400.0,75.0,4005.33,93.2,0.01,2.3,0.01,0.02,310,0
6.2,2400.0,75.0,3994.62,93.2,0.01,2.24,0.0,0.01,310,0
5.3,2400.0,75.0,3993.38,93.2,0.06,1.7,0.0,0.01,310,0
6.0,2400.0,75.0,3996.37,93.2,0.07,1.69,0.0,0.01,310,0
5.7,2400.0,75.0,3994.8,93.2,0.01,1.66,0.0,0.01,310,0
5.3,2400.0,75.0,4003.74,93.2,0.01,2.24,0.0,0.01,310,0
7.9,2400.0,75.1,3991.98,93.2,0.01,2.02,0.0,0.01,313,0
7.1,2400.0,75.0,4002.04,93.2,0.01,1.83,0.0,0.01,310,0
8.7,2400.0,75.0,4005.58,93.2,0.0,1.52,0.0,0.01,310,0
11.3,2400.0,75.0,4004.43,93.2,0.0,1.81,0.0,0.01,310,0
6.2,2400.0,75.0,4000.46,93.2,0.0,2.34,0.0,0.0,310,0
9.1,1520.0,75.0,4005.5,93.2,0.01,2.11,0.0,0.01,310,0
7.4,2400.0,74.9,4016.95,93.2,0.02,1.49,0.0,0.01,310,0
7.8,2400.0,74.3,4115.28,93.2,0.0,4.99,0.0,0.01,310,0
7.7,2400.0,74.2,4135.37,93.2,0.0,1.97,0.0,0.0,310,0
5.4,2400.0,74.2,4130.58,93.2,0.0,1.87,0.0,0.0,310,0
6.1,2400.0,74.3,4115.64,93.2,0.0,2.39,0.0,0.01,310,0
5.1,2400.0,74.3,4116.97,93.2,0.0,1.58,0.0,0.01,310,0
6.0,2400.0,74.3,4112.48,93.2,0.01,2.09,0.0,0.01,310,0
5.8,2400.0,74.3,4106.43,93.2,0.05,2.24,0.0,0.01,310,0
13.8,2400.0,74.8,4026.6,93.2,1.46,1.52,0.0,0.03,310,0
6.8,2400.0,74.3,4106.13,93.2,0.04,1.79,0.0,0.02,310,0
8.1,1520.0,74.3,4112.96,93.2,0.0,1.52,0.0,0.01,310,0
11.8,2400.0,74.1,4151.84,93.2,0.01,2.29,0.0,0.01,310,0
6.7,2400.0,74.1,4152.04,93.2,0.01,1.97,0.0,0.01,310,0
6.3,2400.0,73.8,4192.05,93.2,0.0,1.69,0.0,0.01,309,0
8.1,2400.0,73.8,4195.05,93.2,0.04,1.76,0.0,0.02,309,0
8.1,2400.0,73.8,4186.7,93.2,0.8,1.95,0.0,0.01,309,0
9.4,2400.0,73.9,4173.39,93.2,0.21,7.91,0.01,0.03,309,0
12.1,2400.0,74.2,4131.0,93.2,0.01,1.76,0.01,0.01,310,0
6.2,2400.0,74.3,4118.8,93.2,0.01,1.71,0.0,0.01,310,0
10.2,2400.0,74.3,4116.0,93.2,2.29,1.5,0.0,0.02,310,0
7.1,2400.0,74.5,4086.78,93.2,5.56,1.87,0.0,0.06,310,0
5.8,1520.0,74.5,4083.92,93.2,0.01,1.64,0.0,0.01,310,0
6.5,2400.0,74.5,4083.38,93.2,0.01,1.82,0.0,0.01,310,0
13.0,1520.0,75.1,3991.81,93.2,0.61,1.82,0.0,0.03,317,0
11.2,1520.0,74.6,4072.63,93.2,0.24,2.41,0.0,0.0,314,0
6.3,1520.0,74.6,4072.75,93.2,0.01,2.06,0.0,0.01,314,0
7.9,2400.0,74.5,4076.5,93.2,0.03,1.92,0.0,0.02,314,0
11.2,1520.0,74.4,4097.78,93.2,0.48,1.88,0.0,0.01,309,0
6.1,2400.0,74.3,4105.74,93.2,0.0,1.8,0.0,0.02,309,0
6.6,2400.0,74.3,4107.61,93.2,0.0,1.85,0.0,0.01,309,0
11.7,2400.0,74.8,4026.78,93.2,2.13,0.69,0.0,0.01,308,0
9.4,1520.0,74.3,4107.85,93.2,0.08,2.55,0.0,0.01,308,0
6.0,2400.0,74.3,4113.55,93.2,0.0,2.77,0.0,0.0,308,0
7.1,2400.0,74.2,4124.9,93.2,0.0,1.85,0.0,0.0,308,0
7.0,2400.0,74.2,4124.16,93.2,0.0,1.56,0.0,0.0,308,0
7.5,2400.0,74.3,4116.73,93.2,0.0,1.95,0.0,0.0,308,0
11.2,2400.0,74.7,4045.84,93.2,0.0,1.28,0.0,0.01,311,0
10.9,2400.0,74.8,4025.01,93.2,0.04,1.53,0.01,0.02,309,0
20.3,2400.0,76.1,3827.91,93.2,1.62,7.73,0.08,0.37,312,0
7.6,2400.0,76.1,3822.46,93.2,0.02,1.78,0.01,0.02,312,0
8.8,2400.0,76.3,3799.72,93.2,0.33,1.68,0.01,0.01,312,0
13.4,2400.0,76.3,3788.68,93.2,0.1,1.55,0.0,0.01,312,0
11.6,2400.0,76.4,3771.54,93.2,0.03,1.59,0.01,0.01,312,0
13.9,2400.0,76.5,3761.62,93.2,0.0,1.8,0.01,0.02,312,0
9.4,2400.0,76.8,3719.37,93.2,0.0,1.95,0.01,0.02,312,0
9.6,2400.0,76.8,3706.41,93.2,0.01,1.52,0.0,0.01,312,0
12.8,1520.0,76.6,3738.03,93.2,0.04,1.43,0.0,0.01,312,0
8.7,2400.0,76.3,3786.57,93.2,0.01,2.49,0.0,0.02,312,0
7.8,2400.0,76.4,3775.89,93.2,0.03,1.26,0.01,0.02,312,0
14.2,2400.0,76.4,3782.72,93.2,0.02,1.72,0.0,0.01,312,0
7.1,2400.0,76.3,3799.06,93.2,0.04,1.32,0.01,0.01,311,0
11.5,2400.0,76.2,3810.88,93.2,0.1,2.05,0.0,0.0,311,0
6.2,2400.0,76.2,3814.01,93.2,0.01,1.15,0.0,0.0,311,0
6.6,1520.0,75.9,3861.33,93.2,0.02,1.97,0.01,0.01,311,0
7.5,1520.0,75.8,3867.79,93.2,0.02,1.91,0.0,0.0,311,0
5.3,1520.0,75.8,3866.43,93.2,0.0,2.13,0.0,0.0,311,0
6.4,2400.0,75.8,3868.07,93.2,0.0,1.14,0.0,0.0,311,0
7.0,2400.0,75.8,3870.86,93.2,0.01,1.75,0.0,0.0,311,0
6.2,2400.0,75.8,3873.16,93.2,0.01,1.5,0.01,0.01,311,0
6.3,1520.0,75.1,3990.04,93.2,0.01,2.18,0.0,0.0,311,0
5.3,2400.0,75.0,3993.02,93.2,0.01,1.62,0.0,0.0,308,0
9.8,1520.0,75.0,3998.9,93.2,0.07,1.73,0.0,0.01,308,0
8.0,2400.0,75.0,3994.76,93.2,0.05,2.04,0.0,0.0,308,0
6.6,2400.0,75.1,3982.85,93.2,0.12,1.15,0.01,0.02,308,0
6.5,2400.0,75.0,3995.86,93.2,0.0,2.56,0.0,0.0,308,0
5.5,1520.0,75.1,3991.95,93.2,0.01,1.21,0.0,0.0,308,0
5.3,2400.0,75.0,3994.79,93.2,0.03,2.07,0.0,0.0,308,0
6.0,2400.0,74.9,4019.57,93.2,0.01,1.52,0.0,0.0,308,0
5.5,2400.0,74.9,4018.38,93.2,0.01,1.71,0.0,0.0,308,0
6.3,2400.0,74.9,4017.06,93.2,0.0,1.94,0.0,0.0,308,0
7.0,2400.0,74.9,4019.68,93.2,0.06,1.3,0.0,0.0,308,0
5.5,2400.0,74.9,4008.87,93.2,0.02,2.1,0.0,0.0,308,0
12.2,2400.0,75.0,4000.14,93.2,0.17,1.85,0.01,0.01,308,0
8.3,2400.0,75.0,4005.4,93.2,0.02,1.33,0.0,0.01,308,0
9.4,2400.0,75.4,3943.07,93.2,0.01,1.68,0.0,0.01,308,0
9.1,2400.0,75.3,3945.88,93.2,0.05,6.29,0.05,0.02,308,0
8.9,2400.0,75.3,3957.36,93.2,0.06,2.81,0.0,0.01,308,0
8.6,2400.0,75.2,3967.37,93.2,3.1,2.21,0.0,0.01,308,0
8.8,2400.0,75.3,3960.0,93.2,0.23,2.04,0.0,0.0,308,0
8.2,2400.0,75.2,3973.86,93.2,0.11,1.42,0.0,0.0,308,0
9.8,2400.0,75.1,3980.56,93.2,0.08,2.13,0.0,0.01,308,0
8.8,2400.0,75.1,3991.39,93.2,0.0,2.03,0.01,0.01,308,0
7.7,2400.0,75.0,3995.25,93.2,0.01,1.6,0.0,0.0,308,0
13.5,2400.0,75.1,3985.38,93.2,0.13,2.67,0.0,0.0,308,0
11.3,2400.0,75.1,3987.38,93.2,0.52,5.52,0.0,0.0,308,0
30.0,1520.0,75.2,3970.72,93.2,0.14,5.37,0.01,0.01,308,0
34.4,2400.0,75.5,3921.11,93.2,0.57,3.34,0.0,0.01,309,0
34.3,2400.0,75.4,3940.66,93.2,0.31,3.85,0.0,0.0,309,0
33.1,2400.0,75.3,3948.44,93.2,0.07,4.81,0.0,0.0,309,0
29.9,2400.0,75.3,3949.18,93.2,0.04,3.53,0.0,0.0,309,0
30.3,2400.0,75.3,3950.9,93.2,0.02,4.28,0.0,0.0,309,0
30.2,2400.0,75.2,3967.2,93.2,0.01,4.61,0.0,0.0,309,0
29.6,2400.0,75.2,3967.73,93.2,0.01,5.09,0.0,0.0,309,0
35.4,2400.0,75.3,3955.35,93.2,0.17,4.27,0.0,0.0,310,0
27.6,2400.0,75.4,3942.93,93.2,0.01,3.85,0.0,0.0,310,0
24.7,2400.0,75.2,3962.18,93.2,0.12,3.27,0.0,0.0,310,0
18.6,2400.0,75.2,3974.18,93.2,0.02,2.32,0.0,0.01,310,0
15.9,2400.0,75.1,3978.8,93.2,0.01,2.41,0.0,0.0,310,0
15.8,2400.0,75.2,3976.51,93.2,0.02,1.9,0.0,0.0,310,0
23.9,1520.0,75.2,3971.8,93.2,0.0,3.54,0.0,0.01,310,0
22.7,2400.0,75.2,3970.85,93.2,0.01,3.38,0.0,0.0,310,0
19.1,2400.0,75.3,3956.81,93.2,0.0,2.62,0.0,0.0,313,0
16.6,2400.0,75.2,3963.45,93.2,0.0,1.62,0.0,0.0,310,0
28.7,2400.0,75.4,3942.93,93.2,0.01,3.47,0.01,0.01,310,0
21.9,1520.0,75.3,3949.89,93.2,0.07,4.09,0.0,0.0,310,0
26.8,2400.0,75.3,3950.43,93.2,0.02,3.44,0.0,0.0,310,0
30.6,2400.0,75.2,3965.8,93.2,0.0,2.88,0.0,0.0,310,0
31.0,2400.0,74.6,4062.43,93.2,0.05,4.27,0.0,0.0,310,0
27.9,2400.0,74.0,4158.74,93.2,0.06,3.86,0.0,0.0,310,0
25.2,2400.0,74.0,4166.15,93.2,0.04,3.69,0.0,0.01,310,0
26.9,2400.0,74.0,4165.11,93.2,0.05,5.38,0.0,0.0,310,0
29.7,2400.0,74.0,4159.71,93.2,0.12,4.29,0.0,0.0,310,0
24.8,2400.0,74.0,4156.8,93.2,0.07,3.56,0.0,0.0,310,0
27.4,2400.0,74.1,4149.48,93.2,0.01,3.33,0.0,0.0,310,0
30.0,2400.0,74.1,4147.55,93.2,0.03,5.74,0.0,0.0,310,0
22.7,1520.0,74.2,4135.77,93.3,0.28,3.93,0.0,0.01,309,0
19.8,2400.0,74.5,4083.02,93.3,1.63,5.09,0.0,0.0,309,0
17.4,1520.0,74.5,4079.38,93.3,7.02,22.17,0.0,0.01,310,0
10.1,2400.0,74.6,4058.73,93.3,0.23,13.19,0.0,0.01,310,0
9.5,1520.0,74.5,4087.99,93.3,0.0,1.74,0.0,0.0,308,0
12.9,1520.0,74.4,4091.98,93.3,0.03,1.27,0.0,0.0,308,0
10.8,1520.0,74.4,4092.64,93.3,0.0,2.52,0.0,0.01,308,0
11.7,2400.0,74.6,4066.99,93.3,15.35,2.31,0.0,0.02,310,0
11.6,2400.0,74.7,4049.62,93.3,8.19,3.52,0.0,0.01,311,0
35.5,2400.0,76.6,3748.55,93.3,36.12,4.7,0.01,0.02,315,0
9.3,2400.0,76.5,3762.04,93.3,0.09,4.28,0.0,0.03,315,0
15.9,1520.0,76.4,3774.21,93.3,0.23,35.66,0.0,0.01,314,0
17.7,2400.0,76.4,3779.47,93.3,0.04,5.14,0.0,0.01,314,0
17.6,2400.0,76.5,3764.89,93.3,0.17,15.94,0.0,0.03,314,0
21.6,2400.0,76.4,3774.9,93.3,0.0,29.08,0.0,0.02,314,0
17.3,1520.0,76.4,3779.3,93.3,0.0,5.11,0.0,0.02,314,0
28.1,1520.0,76.9,3702.73,93.3,0.45,5.86,0.0,0.01,315,0
11.8,1520.0,76.3,3798.31,93.3,11.62,1.83,0.0,0.0,313,0
15.4,1520.0,76.3,3786.83,93.3,2.38,2.2,0.0,0.01,313,0
18.9,1520.0,76.5,3764.58,93.3,0.07,3.03,0.0,0.0,313,0
10.8,2400.0,76.3,3794.49,93.3,0.46,1.29,0.0,0.0,313,0
7.6,2400.0,76.2,3810.08,93.3,0.01,1.78,0.0,0.01,312,0
11.4,2400.0,76.2,3811.76,93.3,0.04,1.64,0.0,0.0,312,0
8.7,2400.0,76.2,3813.33,93.3,0.01,1.35,0.0,0.0,312,0
9.8,2400.0,76.1,3826.88,93.3,0.04,1.48,0.0,0.0,312,0
10.0,2400.0,76.2,3813.06,93.3,0.09,6.32,0.0,0.0,312,0
8.5,1520.0,76.3,3794.96,93.3,0.07,1.32,0.01,0.01,315,0
9.2,2400.0,76.2,3809.54,93.3,0.03,1.91,0.0,0.0,312,0
12.1,1520.0,76.3,3794.05,93.3,0.0,2.57,0.0,0.0,313,0
11.3,2400.0,76.3,3794.03,93.3,0.09,2.76,0.0,0.01,313,0
9.1,2400.0,76.0,3837.7,93.3,1.11,1.4,0.0,0.01,311,0
7.8,2400.0,76.1,3829.18,93.3,0.0,1.97,0.0,0.01,311,0
10.9,2400.0,76.1,3817.52,93.3,0.01,1.83,0.0,0.0,311,0
11.1,2400.0,77.0,3679.44,93.3,0.0,1.68,0.01,0.01,310,0
10.7,2400.0,76.4,3770.65,93.3,0.02,1.66,0.0,0.01,310,0
8.3,2400.0,76.3,3784.84,93.3,0.0,1.88,0.0,0.0,310,0
11.8,1520.0,76.2,3809.41,93.3,0.02,1.23,0.01,0.01,310,0
10.2,2400.0,76.4,3781.82,93.3,0.0,1.83,0.0,0.01,310,0
14.1,2400.0,76.6,3747.62,93.3,0.44,2.91,0.02,0.0,311,0
7.4,2400.0,76.6,3749.22,93.3,0.0,1.96,0.0,0.0,310,0
8.7,2400.0,76.2,3810.05,93.3,0.0,2.37,0.0,0.0,310,0
6.3,2400.0,76.1,3829.66,93.3,0.0,1.39,0.0,0.0,310,0
7.3,2400.0,75.7,3883.04,93.3,0.09,1.87,0.0,0.02,309,0
7.6,1520.0,75.7,3893.73,93.3,0.02,1.22,0.0,0.0,309,0
6.4,2400.0,75.7,3889.24,93.3,0.0,2.04,0.0,0.01,309,0
6.5,2400.0,75.7,3887.55,93.3,0.01,1.27,0.0,0.0,309,0
7.6,2400.0,76.1,3823.73,93.3,0.01,1.39,0.0,0.01,313,0
7.0,2400.0,76.1,3825.68,93.3,0.06,2.2,0.0,0.0,310,0
9.4,2400.0,76.1,3827.22,93.3,0.02,1.7,0.0,0.01,310,0
10.0,2400.0,76.1,3824.54,93.3,0.14,3.53,0.0,0.01,310,0
8.2,2400.0,76.1,3823.72,93.3,0.01,1.82,0.0,0.01,310,0
8.3,2400.0,76.2,3803.53,93.3,0.0,1.06,0.01,0.01,310,0
8.9,2400.0,76.3,3789.09,93.3,0.0,1.83,0.0,0.02,310,0
7.1,2400.0,76.0,3839.29,93.3,0.02,3.17,0.0,0.02,310,0
9.0,1520.0,76.0,3834.18,93.3,0.01,1.36,0.0,0.01,310,0
13.3,2400.0,76.1,3819.09,93.3,0.0,1.76,0.0,0.01,310,0
9.7,2400.0,76.1,3822.69,93.3,0.02,1.59,0.0,0.01,310,0
9.4,2400.0,76.2,3806.23,93.3,0.02,1.78,0.0,0.01,310,0
13.6,2400.0,76.2,3816.16,93.3,0.0,1.76,0.0,0.03,310,0
12.1,2400.0,76.2,3803.99,93.3,0.06,1.19,0.0,0.02,310,0
8.7,2400.0,76.2,3815.8,93.3,0.02,2.5,0.0,0.01,310,0
11.2,2400.0,76.3,3798.46,93.3,0.02,1.77,0.01,0.01,310,0
8.6,2400.0,76.3,3791.1,93.3,0.02,1.61,0.0,0.0,310,0
8.6,2400.0,76.4,3783.74,93.3,0.01,1.29,0.0,0.0,310,0
15.7,2400.0,76.6,3747.68,93.3,0.03,2.02,0.01,0.01,311,0
18.6,1520.0,76.7,3724.15,93.3,3.82,30.92,0.0,0.0,312,0
11.4,2400.0,77.4,3621.22,93.3,0.02,2.9,0.01,0.01,314,0
14.0,2400.0,77.3,3636.76,93.3,0.03,3.79,0.0,0.01,311,0
15.5,2400.0,77.4,3623.39,93.3,0.03,1.44,0.0,0.0,312,0
11.3,2400.0,77.4,3617.91,93.3,0.02,1.47,0.03,0.01,312,0
8.4,2400.0,77.1,3665.36,93.3,0.03,1.51,0.0,0.0,311,0
15.7,2400.0,77.0,3681.99,93.3,0.03,36.72,0.0,0.01,311,0
6.9,2400.0,76.5,3768.62,93.3,0.0,7.28,0.0,0.01,311,0
7.2,1520.0,76.3,3785.9,93.3,0.0,2.65,0.0,0.0,311,0
5.2,2400.0,76.3,3789.27,93.3,0.0,1.88,0.0,0.0,311,0
6.9,2400.0,76.3,3792.45,93.3,0.03,2.02,0.0,0.0,311,0
5.9,2400.0,76.3,3789.37,93.3,0.0,1.19,0.0,0.0,311,0
7.9,2400.0,76.3,3794.14,93.3,0.0,1.88,0.0,0.0,311,0
8.7,2400.0,76.2,3801.64,93.3,0.0,1.91,0.0,0.0,311,0
16.7,2400.0,76.8,3708.43,93.3,0.0,1.56,0.0,0.0,311,0
6.7,2400.0,76.3,3797.76,93.3,0.0,2.25,0.0,0.01,311,0
5.9,1520.0,76.3,3791.34,93.3,0.0,1.91,0.0,0.0,311,0
8.5,1520.0,76.8,3715.03,93.3,0.01,1.41,0.0,0.0,311,0
7.7,1520.0,76.3,3786.04,93.3,0.0,3.84,0.0,0.0,311,0
10.0,2400.0,76.3,3795.23,93.3,0.03,28.51,0.0,0.01,311,0
6.2,1520.0,76.3,3798.45,93.3,0.0,2.2,0.0,0.01,311,0
6.2,1520.0,76.3,3798.85,93.3,0.0,1.46,0.0,0.0,311,0
6.3,2400.0,76.3,3784.77,93.3,0.01,1.51,0.0,0.01,311,0
11.5,2400.0,76.3,3789.18,93.3,0.0,2.07,0.0,0.01,311,0
13.5,2400.0,76.3,3793.33,93.3,0.0,1.77,0.0,0.01,311,0
7.0,1520.0,76.3,3795.2,93.3,0.0,1.89,0.0,0.01,311,0
6.5,2400.0,76.3,3794.77,93.3,0.01,1.9,0.0,0.01,311,0
6.6,2400.0,76.3,3786.79,93.3,0.0,1.84,0.0,0.01,311,0
8.4,1520.0,76.2,3805.32,93.3,0.04,1.55,0.0,0.01,311,0
