timestamp,cpu_percent,cpu_frequency_mhz,cpu_per_core_avg,memory_percent,memory_available_mb,memory_used_mb,memory_total_mb,swap_percent,disk_percent,disk_read_mbps,disk_write_mbps,network_upload_mbps,network_download_mbps,process_count,load_state,cpu_temp_celsius,system_uptime_seconds,elapsed_minutes,sample_number,timestamp_seconds
2026-08-14T23:26:05.939037,2.7,1700.0,5.17,63.3,5896.21,10171.17,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50566.0,1.0,117,1786730165.939037
2026-08-14T23:26:06.438907,1.2,1700.0,1.19,63.3,5900.2,10167.18,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50566.0,1.0,118,1786730166.438907
2026-08-14T23:26:06.967359,2.8,1700.0,7.32,63.4,5888.16,10179.22,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50567.0,1.0,119,1786730166.967359
2026-08-14T23:26:07.453648,6.2,1700.0,7.74,63.4,5876.45,10190.94,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50567.0,1.0,120,1786730167.453648
2026-08-14T23:26:07.944272,5.4,1700.0,7.94,63.3,5894.21,10173.17,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50568.0,1.0,121,1786730167.944272
2026-08-14T23:26:08.453525,2.5,1700.0,4.67,63.4,5886.23,10181.15,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50568.0,1.0,122,1786730168.453525
2026-08-14T23:26:09.002665,25.0,1700.0,8.32,63.3,5889.62,10177.76,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50569.0,1.0,123,1786730169.002665
2026-08-14T23:26:09.473339,3.9,1700.0,4.17,63.3,5892.02,10175.36,16067.38,4.5,62.3,0.16,1.09,0.0,0.0,274,Moderate,0,50569.0,1.1,124,1786730169.473339
2026-08-14T23:26:09.979848,2.4,1457.0,11.33,63.4,5884.52,10182.86,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50570.0,1.1,125,1786730169.979848
2026-08-14T23:26:10.479660,1.4,1457.0,30.21,63.3,5896.87,10170.52,16067.38,4.5,62.3,0.0,0.0,0.0,0.0,274,Moderate,0,50570.0,1.1,126,1786730170.47966
